DATE,CORESTICKM159SFRBATL
1978-12-01 00:00:00,9.058012585720142
1979-01-01 00:00:00,9.07051633581597
1979-02-01 00:00:00,9.571356337045911
1979-03-01 00:00:00,9.675145162311406
1979-04-01 00:00:00,9.918953512478357
1979-05-01 00:00:00,10.082376558785278
1979-06-01 00:00:00,10.269173247494656
1979-07-01 00:00:00,10.504347389874958
1979-08-01 00:00:00,10.935757430331638
1979-09-01 00:00:00,10.983722949569197
1979-10-01 00:00:00,11.257284188336381
1979-11-01 00:00:00,11.926588317238917
1979-12-01 00:00:00,12.734186683997084
1980-01-01 00:00:00,13.469735745679312
1980-02-01 00:00:00,13.599492678549229
1980-03-01 00:00:00,14.33166742422518
1980-04-01 00:00:00,14.755204998146354
1980-05-01 00:00:00,15.11527283520422
1980-06-01 00:00:00,15.77416671915417
1980-07-01 00:00:00,14.133410237951537
1980-08-01 00:00:00,13.268359535473206
1980-09-01 00:00:00,13.087752647369788
1980-10-01 00:00:00,13.084188753059568
1980-11-01 00:00:00,12.870601808427363
1980-12-01 00:00:00,12.685251998843516
1981-01-01 00:00:00,12.018100571329015
1981-02-01 00:00:00,11.229271192869383
1981-03-01 00:00:00,10.319341470575537
1981-04-01 00:00:00,9.710596633826718
1981-05-01 00:00:00,9.603160633910468
1981-06-01 00:00:00,9.212167638114543
1981-07-01 00:00:00,11.238230348925459
1981-08-01 00:00:00,11.81874206001865
1981-09-01 00:00:00,12.228963710532659
1981-10-01 00:00:00,11.266251913302995
1981-11-01 00:00:00,10.524035313695101
1981-12-01 00:00:00,9.85579169870201
1982-01-01 00:00:00,9.469843405191302
1982-02-01 00:00:00,9.539828013976258
1982-03-01 00:00:00,8.890430545064243
1982-04-01 00:00:00,9.081124942713314
1982-05-01 00:00:00,9.052945034384763
1982-06-01 00:00:00,8.878235542439317
1982-07-01 00:00:00,7.889386151032807
1982-08-01 00:00:00,7.329095724248047
1982-09-01 00:00:00,5.979568160517634
1982-10-01 00:00:00,5.9789484583185
1982-11-01 00:00:00,5.304532964540143
1982-12-01 00:00:00,4.248605204237599
1983-01-01 00:00:00,4.424606951057775
1983-02-01 00:00:00,4.356216054513995
1983-03-01 00:00:00,4.586331540611965
1983-04-01 00:00:00,4.187719488430286
1983-05-01 00:00:00,3.2852709053450946
1983-06-01 00:00:00,2.582464401098039
1983-07-01 00:00:00,2.370321393583863
1983-08-01 00:00:00,2.293245829336521
1983-09-01 00:00:00,2.688915362809996
1983-10-01 00:00:00,2.8374899856986158
1983-11-01 00:00:00,3.496604743287768
1983-12-01 00:00:00,4.455576949197537
1984-01-01 00:00:00,4.47100051043372
1984-02-01 00:00:00,4.509240951492943
1984-03-01 00:00:00,4.638826513670602
1984-04-01 00:00:00,4.632179595568298
1984-05-01 00:00:00,4.693964637249937
1984-06-01 00:00:00,4.77304660800093
1984-07-01 00:00:00,4.881562859941102
1984-08-01 00:00:00,5.017877610599286
1984-09-01 00:00:00,5.122410713034187
1984-10-01 00:00:00,5.086232885970832
1984-11-01 00:00:00,4.951399759349662
1984-12-01 00:00:00,5.034857070248155
1985-01-01 00:00:00,4.714409759586369
1985-02-01 00:00:00,4.860092398304827
1985-03-01 00:00:00,4.950375230032789
1985-04-01 00:00:00,4.742850309410018
1985-05-01 00:00:00,5.024211070004925
1985-06-01 00:00:00,5.04257119533118
1985-07-01 00:00:00,4.9344581469689786
1985-08-01 00:00:00,4.931448285346818
1985-09-01 00:00:00,4.772256068096992
1985-10-01 00:00:00,4.877351079822723
1985-11-01 00:00:00,5.1343823257488985
1985-12-01 00:00:00,5.01542583603678
1986-01-01 00:00:00,5.280952944146922
1986-02-01 00:00:00,5.109255446143401
1986-03-01 00:00:00,5.212476107403674
1986-04-01 00:00:00,5.3526673821509
1986-05-01 00:00:00,5.024657147486922
1986-06-01 00:00:00,5.026885723158703
1986-07-01 00:00:00,4.960427947101076
1986-08-01 00:00:00,4.82345632231993
1986-09-01 00:00:00,4.947499066770988
1986-10-01 00:00:00,4.881662479166504
1986-11-01 00:00:00,4.575152806858385
1986-12-01 00:00:00,4.654910621064312
1987-01-01 00:00:00,4.492110038217767
1987-02-01 00:00:00,4.4517317501637566
1987-03-01 00:00:00,4.276017854350189
1987-04-01 00:00:00,4.371203734978857
1987-05-01 00:00:00,4.429512321039075
1987-06-01 00:00:00,4.187984457168925
1987-07-01 00:00:00,4.1787661443444035
1987-08-01 00:00:00,4.293051177599039
1987-09-01 00:00:00,4.305931321455159
1987-10-01 00:00:00,4.356981982413921
1987-11-01 00:00:00,4.329616015972904
1987-12-01 00:00:00,4.2917492432557935
1988-01-01 00:00:00,4.373233965987433
1988-02-01 00:00:00,4.375628462947279
1988-03-01 00:00:00,4.4409368649004355
1988-04-01 00:00:00,4.3759741603977
1988-05-01 00:00:00,4.432652625091871
1988-06-01 00:00:00,4.673118223675932
1988-07-01 00:00:00,4.700869630304116
1988-08-01 00:00:00,4.6742562146815825
1988-09-01 00:00:00,4.721200474034881
1988-10-01 00:00:00,4.6078873807177345
1988-11-01 00:00:00,4.742903046775182
1988-12-01 00:00:00,4.790034691439549
1989-01-01 00:00:00,4.748201472807501
1989-02-01 00:00:00,4.78353319867848
1989-03-01 00:00:00,4.750414947937598
1989-04-01 00:00:00,4.618488016610334
1989-05-01 00:00:00,4.742747969058825
1989-06-01 00:00:00,4.745108219569261
1989-07-01 00:00:00,4.893807623356117
1989-08-01 00:00:00,4.854148787484114
1989-09-01 00:00:00,4.669891212764399
1989-10-01 00:00:00,4.802933382204899
1989-11-01 00:00:00,4.7975688258432125
1989-12-01 00:00:00,4.829006385539181
1990-01-01 00:00:00,4.905908308986628
1990-02-01 00:00:00,4.917559229767177
1990-03-01 00:00:00,5.191524750304555
1990-04-01 00:00:00,5.276985364617559
1990-05-01 00:00:00,5.166732438844224
1990-06-01 00:00:00,5.370697672774849
1990-07-01 00:00:00,5.51660595191068
1990-08-01 00:00:00,5.836270781248887
1990-09-01 00:00:00,5.930360316670291
1990-10-01 00:00:00,5.798506168477879
1990-11-01 00:00:00,5.683108195923792
1990-12-01 00:00:00,5.651092078298192
1991-01-01 00:00:00,5.815290409124985
1991-02-01 00:00:00,5.862358799776213
1991-03-01 00:00:00,5.474284578685373
1991-04-01 00:00:00,5.276160433595578
1991-05-01 00:00:00,5.222445890718785
1991-06-01 00:00:00,4.9346539490497054
1991-07-01 00:00:00,4.713410391717643
1991-08-01 00:00:00,4.393094507698803
1991-09-01 00:00:00,4.443594793188366
1991-10-01 00:00:00,4.288991989313828
1991-11-01 00:00:00,4.349677569583488
1991-12-01 00:00:00,4.346967664368151
1992-01-01 00:00:00,4.052308745744693
1992-02-01 00:00:00,3.86176506433511
1992-03-01 00:00:00,3.975844251832572
1992-04-01 00:00:00,4.06643877259214
1992-05-01 00:00:00,3.926410528656632
1992-06-01 00:00:00,3.860188559250677
1992-07-01 00:00:00,3.7693676674397825
1992-08-01 00:00:00,3.628120084536879
1992-09-01 00:00:00,3.3492377541038953
1992-10-01 00:00:00,3.635914599588741
1992-11-01 00:00:00,3.6294697447847524
1992-12-01 00:00:00,3.478262555687861
1993-01-01 00:00:00,3.5284551086399274
1993-02-01 00:00:00,3.5618537876857204
1993-03-01 00:00:00,3.3344281431056277
1993-04-01 00:00:00,3.4042378288851705
1993-05-01 00:00:00,3.532736690613514
1993-06-01 00:00:00,3.5693269449539544
1993-07-01 00:00:00,3.422616713980342
1993-08-01 00:00:00,3.508810757482017
1993-09-01 00:00:00,3.642383691514417
1993-10-01 00:00:00,3.42473727467425
1993-11-01 00:00:00,3.4362770960475464
1993-12-01 00:00:00,3.5484759164324586
1994-01-01 00:00:00,3.3757598962164126
1994-02-01 00:00:00,3.4159203837706764
1994-03-01 00:00:00,3.570150942981365
1994-04-01 00:00:00,3.3543975471530763
1994-05-01 00:00:00,3.225532887497007
1994-06-01 00:00:00,3.194738495407945
1994-07-01 00:00:00,3.2338801473448475
1994-08-01 00:00:00,3.3067140856201993
1994-09-01 00:00:00,3.254281643975099
1994-10-01 00:00:00,3.164264289334273
1994-11-01 00:00:00,3.1282821789299087
1994-12-01 00:00:00,2.901446576567679
1995-01-01 00:00:00,3.1442008330075932
1995-02-01 00:00:00,3.1241001154219905
1995-03-01 00:00:00,3.1674811687264492
1995-04-01 00:00:00,3.306684646666125
1995-05-01 00:00:00,3.355294522514418
1995-06-01 00:00:00,3.332283477544329
1995-07-01 00:00:00,3.386948973742121
1995-08-01 00:00:00,3.238141090260216
1995-09-01 00:00:00,3.351697522471131
1995-10-01 00:00:00,3.4641160601795784
1995-11-01 00:00:00,3.379960649874447
1995-12-01 00:00:00,3.379829486688357
1996-01-01 00:00:00,3.2770750636014867
1996-02-01 00:00:00,3.259936248667006
1996-03-01 00:00:00,3.13450098709549
1996-04-01 00:00:00,3.0047781027900067
1996-05-01 00:00:00,3.04777222183934
1996-06-01 00:00:00,3.051784638299515
1996-07-01 00:00:00,3.0874215449675946
1996-08-01 00:00:00,3.083473301219297
1996-09-01 00:00:00,3.0630902068671917
1996-10-01 00:00:00,2.943741815655909
1996-11-01 00:00:00,2.9803904127294834
1996-12-01 00:00:00,3.0564219697134964
1997-01-01 00:00:00,2.9124151498965745
1997-02-01 00:00:00,2.802464902634383
1997-03-01 00:00:00,2.8546080755400327
1997-04-01 00:00:00,2.9109203735496525
1997-05-01 00:00:00,2.8702031425250407
1997-06-01 00:00:00,2.8284455957132693
1997-07-01 00:00:00,2.752239261593825
1997-08-01 00:00:00,2.653670772570793
1997-09-01 00:00:00,2.5448042612661315
1997-10-01 00:00:00,2.618900715343142
1997-11-01 00:00:00,2.5485807985342612
1997-12-01 00:00:00,2.621535622168092
1998-01-01 00:00:00,2.6731780267009064
1998-02-01 00:00:00,2.6915525552000608
1998-03-01 00:00:00,2.6723042661564556
1998-04-01 00:00:00,2.6404978463273165
1998-05-01 00:00:00,2.611332030909841
1998-06-01 00:00:00,2.6002044747668984
1998-07-01 00:00:00,2.6033359467225514
1998-08-01 00:00:00,2.633982137949231
1998-09-01 00:00:00,2.5942179815931388
1998-10-01 00:00:00,2.535056336557928
1998-11-01 00:00:00,2.5235817030233587
1998-12-01 00:00:00,2.437823
1999-01-01 00:00:00,2.383116
1999-02-01 00:00:00,2.316234
1999-03-01 00:00:00,2.237507
1999-04-01 00:00:00,2.226592
1999-05-01 00:00:00,2.153318
1999-06-01 00:00:00,2.070264
1999-07-01 00:00:00,2.111144
1999-08-01 00:00:00,2.094839
1999-09-01 00:00:00,2.070746
1999-10-01 00:00:00,2.04962
1999-11-01 00:00:00,2.147821
1999-12-01 00:00:00,2.167848
2000-01-01 00:00:00,2.335519
2000-02-01 00:00:00,2.379221
2000-03-01 00:00:00,2.483286
2000-04-01 00:00:00,2.409239
2000-05-01 00:00:00,2.558647
2000-06-01 00:00:00,2.701492
2000-07-01 00:00:00,2.71297
2000-08-01 00:00:00,2.874818
2000-09-01 00:00:00,2.897082
2000-10-01 00:00:00,2.919941
2000-11-01 00:00:00,2.870145
2000-12-01 00:00:00,2.972089
2001-01-01 00:00:00,2.878468
2001-02-01 00:00:00,2.979742
2001-03-01 00:00:00,2.961886
2001-04-01 00:00:00,3.091112
2001-05-01 00:00:00,3.07401
2001-06-01 00:00:00,3.200619
2001-07-01 00:00:00,3.207811
2001-08-01 00:00:00,3.251713
2001-09-01 00:00:00,3.388746
2001-10-01 00:00:00,3.484066
2001-11-01 00:00:00,3.601999
2001-12-01 00:00:00,3.564921
2002-01-01 00:00:00,3.557463
2002-02-01 00:00:00,3.527436
2002-03-01 00:00:00,3.46848
2002-04-01 00:00:00,3.465822
2002-05-01 00:00:00,3.452132
2002-06-01 00:00:00,3.241692
2002-07-01 00:00:00,3.263706
2002-08-01 00:00:00,3.146595
2002-09-01 00:00:00,3.026606
2002-10-01 00:00:00,2.937194
2002-11-01 00:00:00,2.824322
2002-12-01 00:00:00,2.792164
2003-01-01 00:00:00,2.778159
2003-02-01 00:00:00,2.69562
2003-03-01 00:00:00,2.619135
2003-04-01 00:00:00,2.450573
2003-05-01 00:00:00,2.338588
2003-06-01 00:00:00,2.261697
2003-07-01 00:00:00,2.228217
2003-08-01 00:00:00,2.155287
2003-09-01 00:00:00,2.174311
2003-10-01 00:00:00,2.150681
2003-11-01 00:00:00,2.025956
2003-12-01 00:00:00,1.967767
2004-01-01 00:00:00,1.949813
2004-02-01 00:00:00,2.037157
2004-03-01 00:00:00,2.126567
2004-04-01 00:00:00,2.247883
2004-05-01 00:00:00,2.228612
2004-06-01 00:00:00,2.370793
2004-07-01 00:00:00,2.254997
2004-08-01 00:00:00,2.249671
2004-09-01 00:00:00,2.23192
2004-10-01 00:00:00,2.229333
2004-11-01 00:00:00,2.293797
2004-12-01 00:00:00,2.304188
2005-01-01 00:00:00,2.308836
2005-02-01 00:00:00,2.279146
2005-03-01 00:00:00,2.238654
2005-04-01 00:00:00,2.231837
2005-05-01 00:00:00,2.350311
2005-06-01 00:00:00,2.191008
2005-07-01 00:00:00,2.292571
2005-08-01 00:00:00,2.256804
2005-09-01 00:00:00,2.326514
2005-10-01 00:00:00,2.318218
2005-11-01 00:00:00,2.424911
2005-12-01 00:00:00,2.463042
2006-01-01 00:00:00,2.444816
2006-02-01 00:00:00,2.492938
2006-03-01 00:00:00,2.575349
2006-04-01 00:00:00,2.67529
2006-05-01 00:00:00,2.778406
2006-06-01 00:00:00,3.029284
2006-07-01 00:00:00,3.089187
2006-08-01 00:00:00,3.219901
2006-09-01 00:00:00,3.207054
2006-10-01 00:00:00,3.285968
2006-11-01 00:00:00,3.141252
2006-12-01 00:00:00,3.1159
2007-01-01 00:00:00,3.136734
2007-02-01 00:00:00,3.152428
2007-03-01 00:00:00,3.099888
2007-04-01 00:00:00,2.957465
2007-05-01 00:00:00,2.774199
2007-06-01 00:00:00,2.621714
2007-07-01 00:00:00,2.525322
2007-08-01 00:00:00,2.459164
2007-09-01 00:00:00,2.475003
2007-10-01 00:00:00,2.494632
2007-11-01 00:00:00,2.64947
2007-12-01 00:00:00,2.712396
2008-01-01 00:00:00,2.747695
2008-02-01 00:00:00,2.617738
2008-03-01 00:00:00,2.688949
2008-04-01 00:00:00,2.725505
2008-05-01 00:00:00,2.793043
2008-06-01 00:00:00,2.933931
2008-07-01 00:00:00,3.010504
2008-08-01 00:00:00,3.080765
2008-09-01 00:00:00,3.071629
2008-10-01 00:00:00,2.922213
2008-11-01 00:00:00,2.777101
2008-12-01 00:00:00,2.614507
2009-01-01 00:00:00,2.535975
2009-02-01 00:00:00,2.54257
2009-03-01 00:00:00,2.437701
2009-04-01 00:00:00,2.359914
2009-05-01 00:00:00,2.273815
2009-06-01 00:00:00,2.078063
2009-07-01 00:00:00,1.910212
2009-08-01 00:00:00,1.757047
2009-09-01 00:00:00,1.602846
2009-10-01 00:00:00,1.509202
2009-11-01 00:00:00,1.361569
2009-12-01 00:00:00,1.318775
2010-01-01 00:00:00,1.170764
2010-02-01 00:00:00,1.048684
2010-03-01 00:00:00,0.9255024
2010-04-01 00:00:00,0.869413
2010-05-01 00:00:00,0.793302
2010-06-01 00:00:00,0.7780127
2010-07-01 00:00:00,0.7440706
2010-08-01 00:00:00,0.6911158
2010-09-01 00:00:00,0.6638685
2010-10-01 00:00:00,0.6723344
2010-11-01 00:00:00,0.8233069
2010-12-01 00:00:00,0.8307821
2011-01-01 00:00:00,0.9539952
2011-02-01 00:00:00,1.117829
2011-03-01 00:00:00,1.179972
2011-04-01 00:00:00,1.210295
2011-05-01 00:00:00,1.256079
2011-06-01 00:00:00,1.29395
2011-07-01 00:00:00,1.41844
2011-08-01 00:00:00,1.651442
2011-09-01 00:00:00,1.721515
2011-10-01 00:00:00,1.835844
2011-11-01 00:00:00,1.835434
2011-12-01 00:00:00,2.045078
2012-01-01 00:00:00,2.113351
2012-02-01 00:00:00,2.01608
2012-03-01 00:00:00,2.122799
2012-04-01 00:00:00,2.191796
2012-05-01 00:00:00,2.188203
2012-06-01 00:00:00,2.238927
2012-07-01 00:00:00,2.260479
2012-08-01 00:00:00,2.17107
2012-09-01 00:00:00,2.219253
2012-10-01 00:00:00,2.206525
2012-11-01 00:00:00,2.195661
2012-12-01 00:00:00,2.107127
2013-01-01 00:00:00,2.065935
2013-02-01 00:00:00,2.143683
2013-03-01 00:00:00,2.096923
2013-04-01 00:00:00,1.932255
2013-05-01 00:00:00,1.905048
2013-06-01 00:00:00,1.874046
2013-07-01 00:00:00,1.865294
2013-08-01 00:00:00,1.911745
2013-09-01 00:00:00,1.888205
2013-10-01 00:00:00,1.866698
2013-11-01 00:00:00,1.890963
2013-12-01 00:00:00,1.872378
2014-01-01 00:00:00,1.821944
2014-02-01 00:00:00,1.789204
2014-03-01 00:00:00,1.821445
2014-04-01 00:00:00,2.025724
2014-05-01 00:00:00,2.127518
2014-06-01 00:00:00,2.142724
2014-07-01 00:00:00,2.098319
2014-08-01 00:00:00,1.959017
2014-09-01 00:00:00,1.95017
2014-10-01 00:00:00,2.001463
2014-11-01 00:00:00,1.999147
2014-12-01 00:00:00,1.961226
2015-01-01 00:00:00,1.976365
2015-02-01 00:00:00,1.972517
2015-03-01 00:00:00,1.989606
2015-04-01 00:00:00,2.05371
2015-05-01 00:00:00,2.056561
2015-06-01 00:00:00,2.103732
2015-07-01 00:00:00,2.130475
2015-08-01 00:00:00,2.169207
2015-09-01 00:00:00,2.268536
2015-10-01 00:00:00,2.335492
2015-11-01 00:00:00,2.394625
2015-12-01 00:00:00,2.437497
2016-01-01 00:00:00,2.460879
2016-02-01 00:00:00,2.538253
2016-03-01 00:00:00,2.526214
2016-04-01 00:00:00,2.53143
2016-05-01 00:00:00,2.565678
2016-06-01 00:00:00,2.563629
2016-07-01 00:00:00,2.569655
2016-08-01 00:00:00,2.716347
2016-09-01 00:00:00,2.624799
2016-10-01 00:00:00,2.502268
2016-11-01 00:00:00,2.518564
2016-12-01 00:00:00,2.585286
2017-01-01 00:00:00,2.651739
2017-02-01 00:00:00,2.664566
2017-03-01 00:00:00,2.436586
2017-04-01 00:00:00,2.235672
2017-05-01 00:00:00,2.139634
2017-06-01 00:00:00,2.122109
2017-07-01 00:00:00,2.131777
2017-08-01 00:00:00,2.075047
2017-09-01 00:00:00,2.091354
2017-10-01 00:00:00,2.177581
2017-11-01 00:00:00,2.099803
2017-12-01 00:00:00,2.117186
2018-01-01 00:00:00,2.157823
2018-02-01 00:00:00,2.123101
2018-03-01 00:00:00,2.366925
2018-04-01 00:00:00,2.491592
2018-05-01 00:00:00,2.543212
2018-06-01 00:00:00,2.551897
2018-07-01 00:00:00,2.518753
2018-08-01 00:00:00,2.432443
2018-09-01 00:00:00,2.462881
2018-10-01 00:00:00,2.415236
2018-11-01 00:00:00,2.476418
2018-12-01 00:00:00,2.456173
2019-01-01 00:00:00,2.375054
2019-02-01 00:00:00,2.375943
2019-03-01 00:00:00,2.356946
2019-04-01 00:00:00,2.392773
2019-05-01 00:00:00,2.360903
2019-06-01 00:00:00,2.392597
2019-07-01 00:00:00,2.475923
2019-08-01 00:00:00,2.630398
2019-09-01 00:00:00,2.622934
2019-10-01 00:00:00,2.747596
2019-11-01 00:00:00,2.772021
2019-12-01 00:00:00,2.752609
2020-01-01 00:00:00,2.790484
2020-02-01 00:00:00,2.800101
2020-03-01 00:00:00,2.606553
2020-04-01 00:00:00,2.179323
2020-05-01 00:00:00,2.01414
2020-06-01 00:00:00,1.993544
2020-07-01 00:00:00,2.281283
2020-08-01 00:00:00,2.213149
2020-09-01 00:00:00,1.980283
2020-10-01 00:00:00,1.747303
2020-11-01 00:00:00,1.697582
2020-12-01 00:00:00,1.600671
2021-01-01 00:00:00,1.400569
2021-02-01 00:00:00,1.405123
2021-03-01 00:00:00,1.592366
2021-04-01 00:00:00,2.209393
2021-05-01 00:00:00,2.562825
2021-06-01 00:00:00,2.558145
2021-07-01 00:00:00,2.323597
2021-08-01 00:00:00,2.332419
2021-09-01 00:00:00,2.610662
2021-10-01 00:00:00,3.007604
2021-11-01 00:00:00,3.184384
 12/1/2021,3.456458
2022-01-01 00:00:00,3.965498
2022-02-01 00:00:00,4.280304
2022-03-01 00:00:00,4.534344
2022-04-01 00:00:00,4.703935
2022-05-01 00:00:00,4.950974
2022-06-01 00:00:00,5.39633
2022-07-01 00:00:00,5.59073
2022-08-01 00:00:00,5.951312
2022-09-01 00:00:00,6.348017
2022-10-01 00:00:00,6.312946
2022-11-01 00:00:00,6.422543
2022-12-01 00:00:00,6.538167
2023-01-01 00:00:00,6.487554
2023-02-01 00:00:00,6.525
2023-03-01 00:00:00,6.390946
2023-04-01 00:00:00,6.264224
2023-05-01 00:00:00,5.975255
2023-06-01 00:00:00,5.586684
2023-07-01 00:00:00,5.405751
2023-08-01 00:00:00,5.172225
2023-09-01 00:00:00,4.95977
2023-10-01 00:00:00,4.882928
2023-11-01 00:00:00,4.688293
2023-12-01 00:00:00,4.554396
2024-01-01 00:00:00,4.603922367095947
2024-02-01 00:00:00,4.403102397918701
2024-03-01 00:00:00,4.509212493896484
2024-04-01 00:00:00,4.412394523620605
2024-05-01 00:00:00,4.302023410797119
2024-06-01 00:00:00,4.2268757820129395
2024-07-01 00:00:00,4.164950847625732
2024-08-01 00:00:00,4.103705883026123
